,0
482,https://www.ravelry.com/patterns/library/namu-sweater
483,https://www.ravelry.com/patterns/library/mapala-sweater
484,https://www.ravelry.com/patterns/library/liebling-sweater
485,https://www.ravelry.com/patterns/library/fridagsgenser---fridag-sweater
486,https://www.ravelry.com/patterns/library/ilarra-sweater
487,https://www.ravelry.com/patterns/library/filigrana-sweater
488,https://www.ravelry.com/patterns/library/charade-brioche-sweater-class
489,https://www.ravelry.com/patterns/library/nomad-fair-isle-knit-sweater
490,https://www.ravelry.com/patterns/library/arielle-sweater
491,https://www.ravelry.com/patterns/library/french-macaroon-2
492,https://www.ravelry.com/patterns/library/saddler
493,https://www.ravelry.com/patterns/library/sweater-alfarero
494,https://www.ravelry.com/patterns/library/scotty-sweater
495,https://www.ravelry.com/patterns/library/lumi-sweater-2
496,https://www.ravelry.com/patterns/library/simple-knit-sweater
497,https://www.ravelry.com/patterns/library/zipper-sweater-junior
498,https://www.ravelry.com/patterns/library/seasons-sweater-3
499,https://www.ravelry.com/patterns/library/seaboard-sweater
500,https://www.ravelry.com/patterns/library/artichoke-sweater
501,https://www.ravelry.com/patterns/library/kokebi-sweater
502,https://www.ravelry.com/patterns/library/flow-sweater
503,https://www.ravelry.com/patterns/library/my-deer-sweater
504,https://www.ravelry.com/patterns/library/the-llama-love-sweater
505,https://www.ravelry.com/patterns/library/heritage-sweater
506,https://www.ravelry.com/patterns/library/dafna-sweater
507,https://www.ravelry.com/patterns/library/chasing-dreams-sweater
508,https://www.ravelry.com/patterns/library/large-dog-sweater-4
509,https://www.ravelry.com/patterns/library/meno-sweater
510,https://www.ravelry.com/patterns/library/badger-in-a-sweater
511,https://www.ravelry.com/patterns/library/princess-tee-sweater-dress
512,https://www.ravelry.com/patterns/library/maron
513,https://www.ravelry.com/patterns/library/ilha
514,https://www.ravelry.com/patterns/library/moosonee-sweater
515,https://www.ravelry.com/patterns/library/gwendolyn-sweater
516,https://www.ravelry.com/patterns/library/friday-sweater-junior
517,https://www.ravelry.com/patterns/library/trefann-sweater
518,https://www.ravelry.com/patterns/library/oban-sweater
519,https://www.ravelry.com/patterns/library/my-first-holiday-sweater
520,https://www.ravelry.com/patterns/library/comber-sweater
521,https://www.ravelry.com/patterns/library/215-5-deep-woods-sweater
522,https://www.ravelry.com/patterns/library/fallen-cloud-sweater
523,https://www.ravelry.com/patterns/library/wild-ice-sweater
524,https://www.ravelry.com/patterns/library/bluebell-sweater---blaklokkegenser-2
525,https://www.ravelry.com/patterns/library/the-amour-sweater
526,https://www.ravelry.com/patterns/library/suriously-soft-sweater
527,https://www.ravelry.com/patterns/library/s34-10-agnes-sweater
528,https://www.ravelry.com/patterns/library/itag---set-in-sleeve-sweater-tutorial
529,https://www.ravelry.com/patterns/library/cabled-dog-sweater-4
530,https://www.ravelry.com/patterns/library/snadi-sweater
531,https://www.ravelry.com/patterns/library/shelter-cove-v-neck-pullover
532,https://www.ravelry.com/patterns/library/flores-6
533,https://www.ravelry.com/patterns/library/fern--feather
534,https://www.ravelry.com/patterns/library/nightswimming-3
535,https://www.ravelry.com/patterns/library/sweater-luca
536,https://www.ravelry.com/patterns/library/simple-slouchy-sweater-2
537,https://www.ravelry.com/patterns/library/february-lady-sweater
538,https://www.ravelry.com/patterns/library/ama-sweater
539,https://www.ravelry.com/patterns/library/customizable-sweater
540,https://www.ravelry.com/patterns/library/golden-horizon-sweater
541,https://www.ravelry.com/patterns/library/hoarfrost-sweater
542,https://www.ravelry.com/patterns/library/compass-sweater-2
543,https://www.ravelry.com/patterns/library/amalies-sweater-biches--buches-no-8
544,https://www.ravelry.com/patterns/library/chilling-out-sweater
545,https://www.ravelry.com/patterns/library/rosemary-fisherman-sweater
546,https://www.ravelry.com/patterns/library/coleoptera-sweater
547,https://www.ravelry.com/patterns/library/static-sweater
548,https://www.ravelry.com/patterns/library/lines-sweater-summer-edition
549,https://www.ravelry.com/patterns/library/the-pebbles-sweater
550,https://www.ravelry.com/patterns/library/pomme-de-pin-sweater
551,https://www.ravelry.com/patterns/library/one-sweater-dk
552,https://www.ravelry.com/patterns/library/jupiter-crop
553,https://www.ravelry.com/patterns/library/barley-2
554,https://www.ravelry.com/patterns/library/sweatshirt-sweater-2
555,https://www.ravelry.com/patterns/library/309-ivy-sweater
556,https://www.ravelry.com/patterns/library/umpqua-sweater
557,https://www.ravelry.com/patterns/library/taroko-sweater
558,https://www.ravelry.com/patterns/library/novice-sweater-junior---mohair-edition
559,https://www.ravelry.com/patterns/library/fay-sweater
560,https://www.ravelry.com/patterns/library/dyemonds-sweater
561,https://www.ravelry.com/patterns/library/cedar-gate-sweater
562,https://www.ravelry.com/patterns/library/beautiful-smock-sweater
563,https://www.ravelry.com/patterns/library/pont-des-arts-sweater
564,https://www.ravelry.com/patterns/library/frosty-flowers-sweater
565,https://www.ravelry.com/patterns/library/cape-cod-sweater
566,https://www.ravelry.com/patterns/library/spring-joy-sweater
567,https://www.ravelry.com/patterns/library/deep-ocean-sweater
568,https://www.ravelry.com/patterns/library/vilia-sweater
569,https://www.ravelry.com/patterns/library/32-etta-cardigan--baby--childs-top-down-sweater
570,https://www.ravelry.com/patterns/library/stegosaurus-sweater
571,https://www.ravelry.com/patterns/library/agave-sweater
572,https://www.ravelry.com/patterns/library/the-goldfinch-sweater
573,https://www.ravelry.com/patterns/library/little-gansey-sweater
574,https://www.ravelry.com/patterns/library/boy-elephant-in-a-textured-sweater
575,https://www.ravelry.com/patterns/library/peters-sweater
576,https://www.ravelry.com/patterns/library/better-days-sweater
577,https://www.ravelry.com/patterns/library/pug-dog-sweater
578,https://www.ravelry.com/patterns/library/babbling-brook-sweater
579,https://www.ravelry.com/patterns/library/calliope-13
580,https://www.ravelry.com/patterns/library/weekend-sweater-11
581,https://www.ravelry.com/patterns/library/embrace-octopus-sweater
582,https://www.ravelry.com/patterns/library/weekend-snuggle-sweater
583,https://www.ravelry.com/patterns/library/rosetrellis-sweater
584,https://www.ravelry.com/patterns/library/amiata-sweater
585,https://www.ravelry.com/patterns/library/amelia-sweater-2
586,https://www.ravelry.com/patterns/library/baby-boy-5-hour-sweater
587,https://www.ravelry.com/patterns/library/the-dwell-sweater
588,https://www.ravelry.com/patterns/library/flower-buds-sweater-dk
589,https://www.ravelry.com/patterns/library/goldenrod-sweater
590,https://www.ravelry.com/patterns/library/stardust-sweater
591,https://www.ravelry.com/patterns/library/colourful-geometry-sweater
592,https://www.ravelry.com/patterns/library/sex-six-sweater
593,https://www.ravelry.com/patterns/library/misty-woodlands-sweater
594,https://www.ravelry.com/patterns/library/auckland-sweater
595,https://www.ravelry.com/patterns/library/221-3-bronze-summer-sweater
596,https://www.ravelry.com/patterns/library/stepwise-sweater
597,https://www.ravelry.com/patterns/library/the-sherwood-sweater
598,https://www.ravelry.com/patterns/library/leaf-love-baby-sweater
599,https://www.ravelry.com/patterns/library/braemar-sweater-p175
600,https://www.ravelry.com/patterns/library/lihan-sweater
601,https://www.ravelry.com/patterns/library/bulky-toddler-sweater
602,https://www.ravelry.com/patterns/library/mini-sweater-ornament-with-cables
603,https://www.ravelry.com/patterns/library/bloom-sweater
604,https://www.ravelry.com/patterns/library/candy-corn-dog-sweater
605,https://www.ravelry.com/patterns/library/mini-pupper-sweater
606,https://www.ravelry.com/patterns/library/boy-fox-in-a-star-spangled-sweater
607,https://www.ravelry.com/patterns/library/a-glaswegian-summer-sweater
608,https://www.ravelry.com/patterns/library/chikara-sweater
609,https://www.ravelry.com/patterns/library/rock-it-tee
610,https://www.ravelry.com/patterns/library/evening-delight-sweater
611,https://www.ravelry.com/patterns/library/macchiato-sweater
612,https://www.ravelry.com/patterns/library/bubbly-sweater
613,https://www.ravelry.com/patterns/library/anyday-sweater
614,https://www.ravelry.com/patterns/library/purple-coke-sweater
615,https://www.ravelry.com/patterns/library/florarium-sweater
616,https://www.ravelry.com/patterns/library/all-star-sweater
617,https://www.ravelry.com/patterns/library/velvety--oversized-sweater
618,https://www.ravelry.com/patterns/library/y-oak-sweater
619,https://www.ravelry.com/patterns/library/anisia-sweater
620,https://www.ravelry.com/patterns/library/sediment-sweater
621,https://www.ravelry.com/patterns/library/picket-fences-sweater
622,https://www.ravelry.com/patterns/library/geniality-sweater
623,https://www.ravelry.com/patterns/library/ciqala-arrowhead-sweater---p117
624,https://www.ravelry.com/patterns/library/seamless-yoked-sweater
625,https://www.ravelry.com/patterns/library/throughstone-sweater
626,https://www.ravelry.com/patterns/library/phrancko-sweater
627,https://www.ravelry.com/patterns/library/small-pet-stripy-sweater
628,https://www.ravelry.com/patterns/library/portofino-sweater-2
629,https://www.ravelry.com/patterns/library/growth-ring-sweater
630,https://www.ravelry.com/patterns/library/sweet-pea-sweater-2
631,https://www.ravelry.com/patterns/library/monte-rio-pullover
632,https://www.ravelry.com/patterns/library/shoreline-textured-cardigan
633,https://www.ravelry.com/patterns/library/goldenfern
634,https://www.ravelry.com/patterns/library/jakers
635,https://www.ravelry.com/patterns/library/arboreal
636,https://www.ravelry.com/patterns/library/the-classic-2
637,https://www.ravelry.com/patterns/library/douglas-cardi
638,https://www.ravelry.com/patterns/library/sweater-no-7
639,https://www.ravelry.com/patterns/library/sweater-relina
640,https://www.ravelry.com/patterns/library/aosta-sweater-chunky-edition
641,https://www.ravelry.com/patterns/library/novice-sweater---chunky-edition
642,https://www.ravelry.com/patterns/library/syli-sweater
643,https://www.ravelry.com/patterns/library/folklore-sweater-2
644,https://www.ravelry.com/patterns/library/korshavn-sweater
645,https://www.ravelry.com/patterns/library/d--m-sweater
646,https://www.ravelry.com/patterns/library/havas-sweater
647,https://www.ravelry.com/patterns/library/frida-sweater-2
648,https://www.ravelry.com/patterns/library/un-hiver-a-montreal-sweater
649,https://www.ravelry.com/patterns/library/together-apart-sweater
650,https://www.ravelry.com/patterns/library/liora-sweater
651,https://www.ravelry.com/patterns/library/freckleface-sweater---fregnefjes-genser
652,https://www.ravelry.com/patterns/library/dali-sweater
653,https://www.ravelry.com/patterns/library/punk-sweater
654,https://www.ravelry.com/patterns/library/paon-sweater
655,https://www.ravelry.com/patterns/library/celtic-sweater-2
656,https://www.ravelry.com/patterns/library/pohjolan-emanta-sweater
657,https://www.ravelry.com/patterns/library/cielo-sweater
658,https://www.ravelry.com/patterns/library/art-nouveau-fairisle-sweater
659,https://www.ravelry.com/patterns/library/wanna-be-v-neck-sweater
660,https://www.ravelry.com/patterns/library/braided-bread-sweater
661,https://www.ravelry.com/patterns/library/baby-gansey-sweater-and-hat
662,https://www.ravelry.com/patterns/library/the-magic-custom-fit-raglan-sweater
663,https://www.ravelry.com/patterns/library/bumble-sweater
664,https://www.ravelry.com/patterns/library/harvest-sweater-3
665,https://www.ravelry.com/patterns/library/marvina-sweater
666,https://www.ravelry.com/patterns/library/diamond-sweater-p193
667,https://www.ravelry.com/patterns/library/matisse-sweater---p202
668,https://www.ravelry.com/patterns/library/ugly-christmas-sweater-beanie
669,https://www.ravelry.com/patterns/library/icicle-sweater-2
670,https://www.ravelry.com/patterns/library/pipette-sweater
671,https://www.ravelry.com/patterns/library/instant-gratification-skull-sweater
672,https://www.ravelry.com/patterns/library/charlotte-sweater-6
673,https://www.ravelry.com/patterns/library/little-mouse-in-a-sweater
674,https://www.ravelry.com/patterns/library/sweater-dahlia
675,https://www.ravelry.com/patterns/library/marketta-sweater
676,https://www.ravelry.com/patterns/library/october-sweater-2
677,https://www.ravelry.com/patterns/library/frankie-sweater
678,https://www.ravelry.com/patterns/library/fabel-sweater
679,https://www.ravelry.com/patterns/library/amali-sweater
680,https://www.ravelry.com/patterns/library/207-1-a-heim-sweater
681,https://www.ravelry.com/patterns/library/morse-code-sweater
682,https://www.ravelry.com/patterns/library/worsted-sanguine-sweater
683,https://www.ravelry.com/patterns/library/family-tree-sweater
684,https://www.ravelry.com/patterns/library/runway-sweater
685,https://www.ravelry.com/patterns/library/ivy-sweater-2
686,https://www.ravelry.com/patterns/library/nina-sweater-2
687,https://www.ravelry.com/patterns/library/almina-sweater
688,https://www.ravelry.com/patterns/library/serigraphy-sweater
689,https://www.ravelry.com/patterns/library/esenia-sweater
690,https://www.ravelry.com/patterns/library/oregon-trail-sweater
691,https://www.ravelry.com/patterns/library/boloria-sweater
692,https://www.ravelry.com/patterns/library/betula-sweater-2
693,https://www.ravelry.com/patterns/library/top-down-raglan-baby-sweater
694,https://www.ravelry.com/patterns/library/bebe-chocolat--chocolate-baby-sweater
695,https://www.ravelry.com/patterns/library/alfreds-sweater
696,https://www.ravelry.com/patterns/library/brescul-sweater
697,https://www.ravelry.com/patterns/library/mini-last-unicorn-sweater-only
698,https://www.ravelry.com/patterns/library/a-pirates-tale-sweater
699,https://www.ravelry.com/patterns/library/diamonds-in-the-sky-sweater-child
700,https://www.ravelry.com/patterns/library/proud-puppy-dog-sweater
701,https://www.ravelry.com/patterns/library/the-mipo-sweater
702,https://www.ravelry.com/patterns/library/rune-sweater-p194
703,https://www.ravelry.com/patterns/library/pearson
704,https://www.ravelry.com/patterns/library/seamless-yoke-pullover-adult
705,https://www.ravelry.com/patterns/library/sweater-leontis
706,https://www.ravelry.com/patterns/library/ohdake-sweater
707,https://www.ravelry.com/patterns/library/hooded-baby-teddy-bear-sweater
708,https://www.ravelry.com/patterns/library/baby-sweater-on-two-needles-february
709,https://www.ravelry.com/patterns/library/tuula-sweater
710,https://www.ravelry.com/patterns/library/serein-sweater
711,https://www.ravelry.com/patterns/library/esja-sweater
712,https://www.ravelry.com/patterns/library/slouchy-sleeve-sweater
713,https://www.ravelry.com/patterns/library/crossback-sweater
714,https://www.ravelry.com/patterns/library/tove-sweater
715,https://www.ravelry.com/patterns/library/silverbell-sweater
716,https://www.ravelry.com/patterns/library/veneto-sweater
717,https://www.ravelry.com/patterns/library/the-outdoor-sweater---utegenseren
718,https://www.ravelry.com/patterns/library/granny-raglan-sweater
719,https://www.ravelry.com/patterns/library/helix-sweater-2
720,https://www.ravelry.com/patterns/library/alkharif-sweater
721,https://www.ravelry.com/patterns/library/brimstone-sweater
722,https://www.ravelry.com/patterns/library/modern-love-sweater
723,https://www.ravelry.com/patterns/library/milay-sweater
724,https://www.ravelry.com/patterns/library/gossamer-twist-sweater
725,https://www.ravelry.com/patterns/library/perhosten-aika-sweater
726,https://www.ravelry.com/patterns/library/refracted-sweater
727,https://www.ravelry.com/patterns/library/autumn-tea-sweater
728,https://www.ravelry.com/patterns/library/equinox-sweater
729,https://www.ravelry.com/patterns/library/fractal-sweater
730,https://www.ravelry.com/patterns/library/the-everyday-marl-sweater
731,https://www.ravelry.com/patterns/library/stockholm-sweater-junior
732,https://www.ravelry.com/patterns/library/calvin-sweater-child
733,https://www.ravelry.com/patterns/library/mini-dino-rawr-sweater
734,https://www.ravelry.com/patterns/library/shiyazhi-sweater
735,https://www.ravelry.com/patterns/library/hanstholm-sweater-junior
736,https://www.ravelry.com/patterns/library/rainbow-heart-sweater
737,https://www.ravelry.com/patterns/library/sandra-lee-sweater
738,https://www.ravelry.com/patterns/library/crocus-sweater
739,https://www.ravelry.com/patterns/library/sera-sweater
740,https://www.ravelry.com/patterns/library/mini-sigfrid-sweater
741,https://www.ravelry.com/patterns/library/bitty-beekeeper-sweater
742,https://www.ravelry.com/patterns/library/cozy-winter-sweater-wreath
743,https://www.ravelry.com/patterns/library/sandscape-slipped-stitch-pullover
744,https://www.ravelry.com/patterns/library/cape-creek-minimalist-pullover
745,https://www.ravelry.com/patterns/library/aldous-2
746,https://www.ravelry.com/patterns/library/sweater-no-2-2
747,https://www.ravelry.com/patterns/library/tealeaf-sweater
748,https://www.ravelry.com/patterns/library/basic-raglan-sweater---child
749,https://www.ravelry.com/patterns/library/pearls-on-a-string-sweater
750,https://www.ravelry.com/patterns/library/arts-sweater
751,https://www.ravelry.com/patterns/library/brooklyn-chunky-sweater
752,https://www.ravelry.com/patterns/library/sigfrid-sweater
753,https://www.ravelry.com/patterns/library/ferda-sweater---ferdagenser
754,https://www.ravelry.com/patterns/library/marzanna-sweater-dk
755,https://www.ravelry.com/patterns/library/unity-sweater-3
756,https://www.ravelry.com/patterns/library/falling-water-sweater
757,https://www.ravelry.com/patterns/library/hudson-valley-cardi-video-sweater-class
758,https://www.ravelry.com/patterns/library/professor-sweater
759,https://www.ravelry.com/patterns/library/mindless-sweater
760,https://www.ravelry.com/patterns/library/graceful-waves-tunic-sweater
761,https://www.ravelry.com/patterns/library/tiara-sweater
762,https://www.ravelry.com/patterns/library/simplest-sweater-2
763,https://www.ravelry.com/patterns/library/boheme-sweater
764,https://www.ravelry.com/patterns/library/felicitas-the-arrow-sweater
765,https://www.ravelry.com/patterns/library/soil-sweater
766,https://www.ravelry.com/patterns/library/paquita-sweater
767,https://www.ravelry.com/patterns/library/lilis-bobble-sweater-adult
768,https://www.ravelry.com/patterns/library/saturday-morning-sweater
769,https://www.ravelry.com/patterns/library/01-pohjolan-kutsu---call-of-the-north-sweater
770,https://www.ravelry.com/patterns/library/all-tied-up-sweater
771,https://www.ravelry.com/patterns/library/aine-sweater
772,https://www.ravelry.com/patterns/library/kyma-sweater
773,https://www.ravelry.com/patterns/library/anna-huolia-hevosen-sweater
774,https://www.ravelry.com/patterns/library/squatch-sweater
775,https://www.ravelry.com/patterns/library/tomnooki-sweater
776,https://www.ravelry.com/patterns/library/pumpkin-patch-sweater
777,https://www.ravelry.com/patterns/library/clara-sweater-3
778,https://www.ravelry.com/patterns/library/rock-formation-sweater
779,https://www.ravelry.com/patterns/library/abenteuer-sweater
780,https://www.ravelry.com/patterns/library/the-forester-sweater
781,https://www.ravelry.com/patterns/library/tardor-sweater
782,https://www.ravelry.com/patterns/library/hiraeth-sweater
783,https://www.ravelry.com/patterns/library/beltane-sweater
784,https://www.ravelry.com/patterns/library/hooded-baby-sweater-with-back-zipper
785,https://www.ravelry.com/patterns/library/henrys-sweater-2
786,https://www.ravelry.com/patterns/library/stacked-stag-horn-baby-sweater-dk-weight
787,https://www.ravelry.com/patterns/library/calendula-baby-sweater
788,https://www.ravelry.com/patterns/library/louisiana-sweater-junior
789,https://www.ravelry.com/patterns/library/auberon-sweater---p167
790,https://www.ravelry.com/patterns/library/matulda-sweater
791,https://www.ravelry.com/patterns/library/una-sweater-kids
792,https://www.ravelry.com/patterns/library/the-eliza-sweater
793,https://www.ravelry.com/patterns/library/erik-s-dino-sweater
794,https://www.ravelry.com/patterns/library/kayes-batwing-sweater
795,https://www.ravelry.com/patterns/library/dog-sweater-7
796,https://www.ravelry.com/patterns/library/rubies--lace-sweater
797,https://www.ravelry.com/patterns/library/aurora-sweater-3
798,https://www.ravelry.com/patterns/library/the-meadowlark-sweater
799,https://www.ravelry.com/patterns/library/electric-granny-square-sweater
800,https://www.ravelry.com/patterns/library/the-jolie-sweater
801,https://www.ravelry.com/patterns/library/berry-jam-sweater
802,https://www.ravelry.com/patterns/library/plum-dog-sweater
803,https://www.ravelry.com/patterns/library/lucy-loves-garter-sweater
804,https://www.ravelry.com/patterns/library/kinder-sweater
805,https://www.ravelry.com/patterns/library/grateful-sweater
806,https://www.ravelry.com/patterns/library/simple-sweater-
807,https://www.ravelry.com/patterns/library/villainous-mini-sweater-ornaments-2
808,https://www.ravelry.com/patterns/library/basic-set-in-sleeve---adult
809,https://www.ravelry.com/patterns/library/molly-version-b
810,https://www.ravelry.com/patterns/library/koyamae
811,https://www.ravelry.com/patterns/library/dog-yoke-baby-sweater
812,https://www.ravelry.com/patterns/library/holey-sweater-for-adults
813,https://www.ravelry.com/patterns/library/coming-soon-sweater
814,https://www.ravelry.com/patterns/library/cropped-boatneck-sweater
815,https://www.ravelry.com/patterns/library/donegal-sweater-2
816,https://www.ravelry.com/patterns/library/silver-monk-sweater
817,https://www.ravelry.com/patterns/library/spring-breeze-sweater-3
818,https://www.ravelry.com/patterns/library/piper-sweater
819,https://www.ravelry.com/patterns/library/primavera-sweater-2
820,https://www.ravelry.com/patterns/library/eventide-sweater
821,https://www.ravelry.com/patterns/library/soft-cuddles-baby-sweater
822,https://www.ravelry.com/patterns/library/quilted-sweater-coat
823,https://www.ravelry.com/patterns/library/foxes-lopy-sweater-kids
824,https://www.ravelry.com/patterns/library/jasmine-sweater-2
825,https://www.ravelry.com/patterns/library/summer-staple-sweater
826,https://www.ravelry.com/patterns/library/palette-cleanser-sweater
827,https://www.ravelry.com/patterns/library/sabrinas-sweater-2
828,https://www.ravelry.com/patterns/library/boot-weather-sweater
829,https://www.ravelry.com/patterns/library/rambla-sweater
830,https://www.ravelry.com/patterns/library/vesna-sweater
831,https://www.ravelry.com/patterns/library/salubrious-sweater
832,https://www.ravelry.com/patterns/library/nina-sweater-3
833,https://www.ravelry.com/patterns/library/fletching-sweater
834,https://www.ravelry.com/patterns/library/of-a-piece-sweater
835,https://www.ravelry.com/patterns/library/mabrey-sweater
836,https://www.ravelry.com/patterns/library/216-28-a-fjord-mosaic-sweater
837,https://www.ravelry.com/patterns/library/the-weekend-sweater
838,https://www.ravelry.com/patterns/library/monday-morning-sweater
839,https://www.ravelry.com/patterns/library/nele-sweater
840,https://www.ravelry.com/patterns/library/night-owl-sweater
841,https://www.ravelry.com/patterns/library/westwood-sweater
842,https://www.ravelry.com/patterns/library/idaho-sunset-spring-sweater
843,https://www.ravelry.com/patterns/library/plume-sweater
844,https://www.ravelry.com/patterns/library/trifle-sweater
845,https://www.ravelry.com/patterns/library/ragged-wood-sweater
846,https://www.ravelry.com/patterns/library/unicorn-icelandic-sweater--einhyrningur-lopapeysa
847,https://www.ravelry.com/patterns/library/neapolitan-ice-cream-sweater
848,https://www.ravelry.com/patterns/library/saturday-sweater-2
849,https://www.ravelry.com/patterns/library/the-rapunzel-sweater
850,https://www.ravelry.com/patterns/library/awesome-blossoms-lace-sweater-and-dress
851,https://www.ravelry.com/patterns/library/abide-sweater
852,https://www.ravelry.com/patterns/library/true-colours-sweater
853,https://www.ravelry.com/patterns/library/booboo-sweater
854,https://www.ravelry.com/patterns/library/celtic-cable-sweater
855,https://www.ravelry.com/patterns/library/xs-and-oohs-child-sweater
856,https://www.ravelry.com/patterns/library/mini-sock-yarn-sweaters
857,https://www.ravelry.com/patterns/library/ghost-horses
858,https://www.ravelry.com/patterns/library/sweater-no-5
859,https://www.ravelry.com/patterns/library/jelly-roll-sweater-littles-edition
860,https://www.ravelry.com/patterns/library/sweater-alma
861,https://www.ravelry.com/patterns/library/proportionate-a--sweater
862,https://www.ravelry.com/patterns/library/hestapeysa-icelandic-sweater-with-horses
863,https://www.ravelry.com/patterns/library/everygirl-sweater
864,https://www.ravelry.com/patterns/library/wilfreds-sweater
865,https://www.ravelry.com/patterns/library/color-rain-sweater
866,https://www.ravelry.com/patterns/library/the-home-girl-sweater
867,https://www.ravelry.com/patterns/library/tanis-sweater
868,https://www.ravelry.com/patterns/library/sawgrass-sweater
869,https://www.ravelry.com/patterns/library/woodspirit-sweater
870,https://www.ravelry.com/patterns/library/exhale-sweater
871,https://www.ravelry.com/patterns/library/single-crochet-baby-sweater
872,https://www.ravelry.com/patterns/library/garden-party-sweater-3
873,https://www.ravelry.com/patterns/library/marseille-sweater-young
874,https://www.ravelry.com/patterns/library/september-sweater-junior
875,https://www.ravelry.com/patterns/library/korshavn-sweater-junior
876,https://www.ravelry.com/patterns/library/easy-knit-blanket-sweater
877,https://www.ravelry.com/patterns/library/anu-sweater
878,https://www.ravelry.com/patterns/library/185-1-a-dalvik-sweater
879,https://www.ravelry.com/patterns/library/beat-sweater
880,https://www.ravelry.com/patterns/library/the-ida-sweater
881,https://www.ravelry.com/patterns/library/rustic-sweater-2
882,https://www.ravelry.com/patterns/library/big-in-japan-sweater
883,https://www.ravelry.com/patterns/library/light-as-a-feather-sweater-2
884,https://www.ravelry.com/patterns/library/harry-potter-wizarding-world-sweater
885,https://www.ravelry.com/patterns/library/eclectic-sweater
886,https://www.ravelry.com/patterns/library/rhombus-sweater
887,https://www.ravelry.com/patterns/library/erity-sweater
888,https://www.ravelry.com/patterns/library/the-walter-sweater
889,https://www.ravelry.com/patterns/library/216-1-endless-possibilities-sweater
890,https://www.ravelry.com/patterns/library/218-3-ice-castles-sweater
891,https://www.ravelry.com/patterns/library/merryland-sweater
892,https://www.ravelry.com/patterns/library/strew-holes-sweater
893,https://www.ravelry.com/patterns/library/horacio-sweater
894,https://www.ravelry.com/patterns/library/yosemite-sweater
895,https://www.ravelry.com/patterns/library/wave-break-sweater
896,https://www.ravelry.com/patterns/library/bernie-sweater
897,https://www.ravelry.com/patterns/library/love-yourself-sweater
898,https://www.ravelry.com/patterns/library/faded-turtleneck-sweater
899,https://www.ravelry.com/patterns/library/fade-sweater--winter-to-summer-sweater
900,https://www.ravelry.com/patterns/library/tall-shadows-sweater
901,https://www.ravelry.com/patterns/library/elements-sweater-2
902,https://www.ravelry.com/patterns/library/fir-and-fern-sweater
903,https://www.ravelry.com/patterns/library/marinheira-sweater
904,https://www.ravelry.com/patterns/library/abies-alba-sweater
905,https://www.ravelry.com/patterns/library/le-sweater-en-plus
906,https://www.ravelry.com/patterns/library/dexter---simple-sleeveless-sweater---vest
907,https://www.ravelry.com/patterns/library/teddy-sweater-4
908,https://www.ravelry.com/patterns/library/seaside-sweater-junior
909,https://www.ravelry.com/patterns/library/katniss-sweater
910,https://www.ravelry.com/patterns/library/sylvania-sweater
911,https://www.ravelry.com/patterns/library/xs-dog-sweater
912,https://www.ravelry.com/patterns/library/hunters-urban-dog-sweater
913,https://www.ravelry.com/patterns/library/dog-sweater-33
914,https://www.ravelry.com/patterns/library/rockwood-sweater
915,https://www.ravelry.com/patterns/library/blooming-lavender-sweater
916,https://www.ravelry.com/patterns/library/curly-willow-sweater-adult
917,https://www.ravelry.com/patterns/library/torino-sweater
918,https://www.ravelry.com/patterns/library/darling-darby-sweater
919,https://www.ravelry.com/patterns/library/hipster-dog-sweater
920,https://www.ravelry.com/patterns/library/the-mistake-rib-dog-sweater
921,https://www.ravelry.com/patterns/library/pebble-bay-simple-pullover
922,https://www.ravelry.com/patterns/library/stowaway-chevron-pullover
923,https://www.ravelry.com/patterns/library/seaside-pleated-cardigan
924,https://www.ravelry.com/patterns/library/norwegian-fir-top-down-cardigan
925,https://www.ravelry.com/patterns/library/riddari
926,https://www.ravelry.com/patterns/library/big-love-5
927,https://www.ravelry.com/patterns/library/sweater-andes
928,https://www.ravelry.com/patterns/library/n041912-vuorikiipeilija-sweater
929,https://www.ravelry.com/patterns/library/raglan-sweater---adult-pullover
930,https://www.ravelry.com/patterns/library/inishturk-fisherman-sweater--tam-sweater
931,https://www.ravelry.com/patterns/library/afghans-for-afghans-destash-sweater
932,https://www.ravelry.com/patterns/library/laguna-sweater
933,https://www.ravelry.com/patterns/library/wayne-sweater
934,https://www.ravelry.com/patterns/library/simple-sweater-11
935,https://www.ravelry.com/patterns/library/oversized-v-neck-sweater
936,https://www.ravelry.com/patterns/library/waw-precious-sweater
937,https://www.ravelry.com/patterns/library/amalfi-ribbed-sweater
938,https://www.ravelry.com/patterns/library/sublime-sweater
939,https://www.ravelry.com/patterns/library/grandpa-sweater-vest
940,https://www.ravelry.com/patterns/library/traveler-fair-isle-crochet-sweater
941,https://www.ravelry.com/patterns/library/yoga-sweater
942,https://www.ravelry.com/patterns/library/songbird-sweater-2
943,https://www.ravelry.com/patterns/library/easy-breezy-sweater-3
944,https://www.ravelry.com/patterns/library/bentley-sweater
945,https://www.ravelry.com/patterns/library/essential-baby-sweater
946,https://www.ravelry.com/patterns/library/cropped-raglan-sweater
947,https://www.ravelry.com/patterns/library/christmas-sweater-2019
948,https://www.ravelry.com/patterns/library/lumberjackie-cropped-sweater
949,https://www.ravelry.com/patterns/library/volt-sweater
950,https://www.ravelry.com/patterns/library/sophiasburgh-sweater
